subjID,SPM_image,SPM_file_t,SPM_file_c,FS_image,FS_file_lh,FS_file_rh,LH_SN_spcorr,RH_SN_spcorr,LH_SN_volume,RH_SN_volume,LH_SN_ES,RH_SN_ES,Lateralization_volume,Lateralization_ES,Lateralization
sub186,SPM_images/sub186.png,SPM_files/sub186_spmT.nii,SPM_files/sub186_con.nii,FS_images/sub186.png,FS_files/sub186/lh_sig.nii.gz,FS_files/sub186/rh_sig.nii.gz,1.148065833,0.6373635,3246,1362,1.653971667,1.010241333,0.408854167,0.643730333,left-lat
sub187,SPM_images/sub187.png,SPM_files/sub187_spmT.nii,SPM_files/sub187_con.nii,FS_images/sub187.png,FS_files/sub187/lh_sig.nii.gz,FS_files/sub187/rh_sig.nii.gz,0.473646,0.594019,370,1050,0.415796833,0.613508,-0.478873239,-0.197711167,bi-lat
sub188,SPM_images/sub188.png,SPM_files/sub188_spmT.nii,SPM_files/sub188_con.nii,FS_images/sub188.png,FS_files/sub188/lh_sig.nii.gz,FS_files/sub188/rh_sig.nii.gz,1.068251,0.355737333,1774,513,1.237539667,0.300609667,0.55137735,0.93693,left-lat
sub189,SPM_images/sub189.png,SPM_files/sub189_spmT.nii,SPM_files/sub189_con.nii,FS_images/sub189.png,FS_files/sub189/lh_sig.nii.gz,FS_files/sub189/rh_sig.nii.gz,0.833890667,0.500248667,2176,1080,1.005036667,0.6354355,0.336609337,0.369601167,left-lat
sub190,SPM_images/sub190.png,SPM_files/sub190_spmT.nii,SPM_files/sub190_con.nii,FS_images/sub190.png,FS_files/sub190/lh_sig.nii.gz,FS_files/sub190/rh_sig.nii.gz,1.051552333,0.816908667,613,1083,0.862372167,1.378834667,-0.277122642,-0.5164625,right-lat
sub191,SPM_images/sub191.png,SPM_files/sub191_spmT.nii,SPM_files/sub191_con.nii,FS_images/sub191.png,FS_files/sub191/lh_sig.nii.gz,FS_files/sub191/rh_sig.nii.gz,1.1457055,0.9842755,1609,915,1.274071833,0.9631725,0.27496038,0.310899333,left-lat
sub192,SPM_images/sub192.png,SPM_files/sub192_spmT.nii,SPM_files/sub192_con.nii,FS_images/sub192.png,FS_files/sub192/lh_sig.nii.gz,FS_files/sub192/rh_sig.nii.gz,1.261747833,0.747212667,2716,819,1.871499667,0.726136833,0.536633663,1.145362833,left-lat
sub193,SPM_images/sub193.png,SPM_files/sub193_spmT.nii,SPM_files/sub193_con.nii,FS_images/sub193.png,FS_files/sub193/lh_sig.nii.gz,FS_files/sub193/rh_sig.nii.gz,0.468740667,0.248360333,205,9,1.289757667,-0.1104925,0.91588785,1.400250167,left-lat
sub194,SPM_images/sub194.png,SPM_files/sub194_spmT.nii,SPM_files/sub194_con.nii,FS_images/sub194.png,FS_files/sub194/lh_sig.nii.gz,FS_files/sub194/rh_sig.nii.gz,1.090221833,0.978454167,3036,1256,2.039479167,1.169646167,0.41472507,0.869833,left-lat
sub195,SPM_images/sub195.png,SPM_files/sub195_spmT.nii,SPM_files/sub195_con.nii,FS_images/sub195.png,FS_files/sub195/lh_sig.nii.gz,FS_files/sub195/rh_sig.nii.gz,0.093736333,-0.287297667,377,6,0.342327667,-0.049176333,0.968668407,0.391504,left-lat
sub196,SPM_images/sub196.png,SPM_files/sub196_spmT.nii,SPM_files/sub196_con.nii,FS_images/sub196.png,FS_files/sub196/lh_sig.nii.gz,FS_files/sub196/rh_sig.nii.gz,1.3077285,0.3665025,2323,355,1.691885333,0.419181,0.734876774,1.272704333,left-lat
sub197,SPM_images/sub197.png,SPM_files/sub197_spmT.nii,SPM_files/sub197_con.nii,FS_images/sub197.png,FS_files/sub197/lh_sig.nii.gz,FS_files/sub197/rh_sig.nii.gz,1.111408,0.4056385,2253,201,1.578916667,0.279630667,0.836185819,1.299286,left-lat
sub198,SPM_images/sub198.png,SPM_files/sub198_spmT.nii,SPM_files/sub198_con.nii,FS_images/sub198.png,FS_files/sub198/lh_sig.nii.gz,FS_files/sub198/rh_sig.nii.gz,1.478586167,0.869223167,1642,323,1.516944167,0.412593,0.671246819,1.104351167,left-lat
sub199,SPM_images/sub199.png,SPM_files/sub199_spmT.nii,SPM_files/sub199_con.nii,FS_images/sub199.png,FS_files/sub199/lh_sig.nii.gz,FS_files/sub199/rh_sig.nii.gz,1.418566833,0.765497333,2549,693,1.48439,0.768168,0.57248612,0.716222,left-lat
sub200,SPM_images/sub200.png,SPM_files/sub200_spmT.nii,SPM_files/sub200_con.nii,FS_images/sub200.png,FS_files/sub200/lh_sig.nii.gz,FS_files/sub200/rh_sig.nii.gz,1.195432333,0.278359333,1779,342,1.417184667,0.1699475,0.677510608,1.247237167,left-lat
sub201,SPM_images/sub201.png,SPM_files/sub201_spmT.nii,SPM_files/sub201_con.nii,FS_images/sub201.png,FS_files/sub201/lh_sig.nii.gz,FS_files/sub201/rh_sig.nii.gz,1.219783833,0.666568667,2072,687,1.60819,0.544274,0.501993476,1.063916,left-lat
sub202,SPM_images/sub202.png,SPM_files/sub202_spmT.nii,SPM_files/sub202_con.nii,FS_images/sub202.png,FS_files/sub202/lh_sig.nii.gz,FS_files/sub202/rh_sig.nii.gz,1.510880667,0.992669667,2766,1506,1.461166833,1.044386167,0.29494382,0.416780667,left-lat
sub203,SPM_images/sub203.png,SPM_files/sub203_spmT.nii,SPM_files/sub203_con.nii,FS_images/sub203.png,FS_files/sub203/lh_sig.nii.gz,FS_files/sub203/rh_sig.nii.gz,1.298014,1.175425333,3642,1581,2.804589167,1.6139495,0.394600804,1.190639667,left-lat
sub204,SPM_images/sub204.png,SPM_files/sub204_spmT.nii,SPM_files/sub204_con.nii,FS_images/sub204.png,FS_files/sub204/lh_sig.nii.gz,FS_files/sub204/rh_sig.nii.gz,0.7522055,0.837995,1069,86,0.771331167,0.108644833,0.851082251,0.662686333,left-lat
sub205,SPM_images/sub205.png,SPM_files/sub205_spmT.nii,SPM_files/sub205_con.nii,FS_images/sub205.png,FS_files/sub205/lh_sig.nii.gz,FS_files/sub205/rh_sig.nii.gz,1.371644167,1.020793,1375,936,1.285714,0.8891685,0.189961056,0.3965455,left-lat
sub206,SPM_images/sub206.png,SPM_files/sub206_spmT.nii,SPM_files/sub206_con.nii,FS_images/sub206.png,FS_files/sub206/lh_sig.nii.gz,FS_files/sub206/rh_sig.nii.gz,1.659927667,1.299166,2302,1268,1.593015333,0.888004833,0.289635854,0.7050105,left-lat
sub207,SPM_images/sub207.png,SPM_files/sub207_spmT.nii,SPM_files/sub207_con.nii,FS_images/sub207.png,FS_files/sub207/lh_sig.nii.gz,FS_files/sub207/rh_sig.nii.gz,0.962043333,0.727132833,1972,951,1.0086225,0.781517667,0.349298666,0.227104833,left-lat
sub208,SPM_images/sub208.png,SPM_files/sub208_spmT.nii,SPM_files/sub208_con.nii,FS_images/sub208.png,FS_files/sub208/lh_sig.nii.gz,FS_files/sub208/rh_sig.nii.gz,1.618163667,1.0567395,3259,1687,2.505086,1.4055735,0.317832592,1.0995125,left-lat
sub209,SPM_images/sub209.png,SPM_files/sub209_spmT.nii,SPM_files/sub209_con.nii,FS_images/sub209.png,FS_files/sub209/lh_sig.nii.gz,FS_files/sub209/rh_sig.nii.gz,0.8374515,0.624364,1443,779,1.129503333,0.829454667,0.298829883,0.300048667,left-lat
sub210,SPM_images/sub210.png,SPM_files/sub210_spmT.nii,SPM_files/sub210_con.nii,FS_images/sub210.png,FS_files/sub210/lh_sig.nii.gz,FS_files/sub210/rh_sig.nii.gz,1.438938667,1.376114333,3601,2909,1.759508,1.714010333,0.106298003,0.045497667,bi-lat
sub211,SPM_images/sub211.png,SPM_files/sub211_spmT.nii,SPM_files/sub211_con.nii,FS_images/sub211.png,FS_files/sub211/lh_sig.nii.gz,FS_files/sub211/rh_sig.nii.gz,0.9768905,1.301973333,2248,3010,1.031611,1.809054,-0.144922024,-0.777443,right-lat
sub212,SPM_images/sub212.png,SPM_files/sub212_spmT.nii,SPM_files/sub212_con.nii,FS_images/sub212.png,FS_files/sub212/lh_sig.nii.gz,FS_files/sub212/rh_sig.nii.gz,1.723381,0.959372833,2167,321,1.446099833,0.375182,0.741961415,1.070917833,left-lat
sub213,SPM_images/sub213.png,SPM_files/sub213_spmT.nii,SPM_files/sub213_con.nii,FS_images/sub213.png,FS_files/sub213/lh_sig.nii.gz,FS_files/sub213/rh_sig.nii.gz,0.787789833,0.348300667,2208,661,1.0805715,0.3907515,0.539212269,0.68982,left-lat
sub214,SPM_images/sub214.png,SPM_files/sub214_spmT.nii,SPM_files/sub214_con.nii,FS_images/sub214.png,FS_files/sub214/lh_sig.nii.gz,FS_files/sub214/rh_sig.nii.gz,1.686381333,1.157858,4014,1324,2.255841667,0.861889333,0.503934058,1.393952333,left-lat
sub215,SPM_images/sub215.png,SPM_files/sub215_spmT.nii,SPM_files/sub215_con.nii,FS_images/sub215.png,FS_files/sub215/lh_sig.nii.gz,FS_files/sub215/rh_sig.nii.gz,1.178687833,0.870603167,2817,1491,1.429744,0.530935333,0.307799443,0.898808667,left-lat
sub216,SPM_images/sub216.png,SPM_files/sub216_spmT.nii,SPM_files/sub216_con.nii,FS_images/sub216.png,FS_files/sub216/lh_sig.nii.gz,FS_files/sub216/rh_sig.nii.gz,0.422309167,0.165865667,989,255,0.752586167,0.3239535,0.590032154,0.428632667,left-lat
sub217,SPM_images/sub217.png,SPM_files/sub217_spmT.nii,SPM_files/sub217_con.nii,FS_images/sub217.png,FS_files/sub217/lh_sig.nii.gz,FS_files/sub217/rh_sig.nii.gz,1.15238,0.664026667,2543,950,1.746872833,0.7080445,0.456054967,1.038828333,left-lat
sub218,SPM_images/sub218.png,SPM_files/sub218_spmT.nii,SPM_files/sub218_con.nii,FS_images/sub218.png,FS_files/sub218/lh_sig.nii.gz,FS_files/sub218/rh_sig.nii.gz,0.999285,1.1929385,996,1739,0.831092333,1.292755333,-0.27166362,-0.461663,right-lat
sub219,SPM_images/sub219.png,SPM_files/sub219_spmT.nii,SPM_files/sub219_con.nii,FS_images/sub219.png,FS_files/sub219/lh_sig.nii.gz,FS_files/sub219/rh_sig.nii.gz,1.112399167,0.604304,2849,875,1.561096667,0.537613167,0.530075188,1.0234835,left-lat
sub220,SPM_images/sub220.png,SPM_files/sub220_spmT.nii,SPM_files/sub220_con.nii,FS_images/sub220.png,FS_files/sub220/lh_sig.nii.gz,FS_files/sub220/rh_sig.nii.gz,1.055218167,0.445106,1673,573,1.242873333,0.349566667,0.489759573,0.893306667,left-lat
sub221,SPM_images/sub221.png,SPM_files/sub221_spmT.nii,SPM_files/sub221_con.nii,FS_images/sub221.png,FS_files/sub221/lh_sig.nii.gz,FS_files/sub221/rh_sig.nii.gz,1.0704845,1.094880833,1898,1268,1.035179333,0.552274667,0.198989261,0.482904667,left-lat
sub222,SPM_images/sub222.png,SPM_files/sub222_spmT.nii,SPM_files/sub222_con.nii,FS_images/sub222.png,FS_files/sub222/lh_sig.nii.gz,FS_files/sub222/rh_sig.nii.gz,0.488950333,0.328763167,810,260,0.379143,0.1192985,0.514018692,0.2598445,left-lat
sub223,SPM_images/sub223.png,SPM_files/sub223_spmT.nii,SPM_files/sub223_con.nii,FS_images/sub223.png,FS_files/sub223/lh_sig.nii.gz,FS_files/sub223/rh_sig.nii.gz,1.174268833,0.6515835,2458,1371,1.360574,0.815668667,0.283886132,0.544905333,left-lat
sub224,SPM_images/sub224.png,SPM_files/sub224_spmT.nii,SPM_files/sub224_con.nii,FS_images/sub224.png,FS_files/sub224/lh_sig.nii.gz,FS_files/sub224/rh_sig.nii.gz,1.366544167,1.095146833,2389,407,1.731630667,0.454753167,0.708869814,1.2768775,left-lat
sub225,SPM_images/sub225.png,SPM_files/sub225_spmT.nii,SPM_files/sub225_con.nii,FS_images/sub225.png,FS_files/sub225/lh_sig.nii.gz,FS_files/sub225/rh_sig.nii.gz,0.427804,0.0604455,635,80,0.875539333,0.078219167,0.776223776,0.797320167,left-lat
sub226,SPM_images/sub226.png,SPM_files/sub226_spmT.nii,SPM_files/sub226_con.nii,FS_images/sub226.png,FS_files/sub226/lh_sig.nii.gz,FS_files/sub226/rh_sig.nii.gz,1.085402667,0.644317833,2288,63,1.5929365,0.099355167,0.946405785,1.493581333,left-lat
sub227,SPM_images/sub227.png,SPM_files/sub227_spmT.nii,SPM_files/sub227_con.nii,FS_images/sub227.png,FS_files/sub227/lh_sig.nii.gz,FS_files/sub227/rh_sig.nii.gz,0.839866333,0.226549667,1676,190,1.258891,0.087177,0.796355841,1.171714,left-lat
sub228,SPM_images/sub228.png,SPM_files/sub228_spmT.nii,SPM_files/sub228_con.nii,FS_images/sub228.png,FS_files/sub228/lh_sig.nii.gz,FS_files/sub228/rh_sig.nii.gz,1.127755667,0.779283333,1805,1041,1.127244667,0.491411,0.268446943,0.635833667,left-lat
sub229,SPM_images/sub229.png,SPM_files/sub229_spmT.nii,SPM_files/sub229_con.nii,FS_images/sub229.png,FS_files/sub229/lh_sig.nii.gz,FS_files/sub229/rh_sig.nii.gz,0.553762167,0.121444167,782,55,0.648236,0.059195667,0.868578256,0.589040333,left-lat
sub230,SPM_images/sub230.png,SPM_files/sub230_spmT.nii,SPM_files/sub230_con.nii,FS_images/sub230.png,FS_files/sub230/lh_sig.nii.gz,FS_files/sub230/rh_sig.nii.gz,1.599184,1.219310833,3354,2448,2.108048167,1.262974167,0.156153051,0.845074,left-lat
sub231,SPM_images/sub231.png,SPM_files/sub231_spmT.nii,SPM_files/sub231_con.nii,FS_images/sub231.png,FS_files/sub231/lh_sig.nii.gz,FS_files/sub231/rh_sig.nii.gz,1.286415667,0.367597667,3324,383,1.929944167,0.402600833,0.793363906,1.527343333,left-lat
sub232,SPM_images/sub232.png,SPM_files/sub232_spmT.nii,SPM_files/sub232_con.nii,FS_images/sub232.png,FS_files/sub232/lh_sig.nii.gz,FS_files/sub232/rh_sig.nii.gz,1.297271333,0.668740167,2226,667,1.517746833,0.505567833,0.538886969,1.012179,left-lat
sub233,SPM_images/sub233.png,SPM_files/sub233_spmT.nii,SPM_files/sub233_con.nii,FS_images/sub233.png,FS_files/sub233/lh_sig.nii.gz,FS_files/sub233/rh_sig.nii.gz,1.1831795,0.686789667,2386,524,1.321108,0.581680833,0.639862543,0.739427167,left-lat
sub234,SPM_images/sub234.png,SPM_files/sub234_spmT.nii,SPM_files/sub234_con.nii,FS_images/sub234.png,FS_files/sub234/lh_sig.nii.gz,FS_files/sub234/rh_sig.nii.gz,1.589734833,0.960814167,3451,2056,2.036356667,1.016111833,0.253313964,1.020244833,left-lat
sub235,SPM_images/sub235.png,SPM_files/sub235_spmT.nii,SPM_files/sub235_con.nii,FS_images/sub235.png,FS_files/sub235/lh_sig.nii.gz,FS_files/sub235/rh_sig.nii.gz,1.190578,0.360724333,2060,205,1.313030333,-0.043808167,0.818984547,1.3568385,left-lat
sub236,SPM_images/sub236.png,SPM_files/sub236_spmT.nii,SPM_files/sub236_con.nii,FS_images/sub236.png,FS_files/sub236/lh_sig.nii.gz,FS_files/sub236/rh_sig.nii.gz,1.358172333,0.8394935,2412,478,1.447175333,0.310597833,0.669204152,1.1365775,left-lat
sub237,SPM_images/sub237.png,SPM_files/sub237_spmT.nii,SPM_files/sub237_con.nii,FS_images/sub237.png,FS_files/sub237/lh_sig.nii.gz,FS_files/sub237/rh_sig.nii.gz,1.5609195,0.726564833,2047,334,1.622088333,0.417183667,0.719445611,1.204904667,left-lat
sub238,SPM_images/sub238.png,SPM_files/sub238_spmT.nii,SPM_files/sub238_con.nii,FS_images/sub238.png,FS_files/sub238/lh_sig.nii.gz,FS_files/sub238/rh_sig.nii.gz,0.984457667,1.743061167,1549,2938,1.0984535,2.088361833,-0.309560954,-0.989908333,right-lat
sub239,SPM_images/sub239.png,SPM_files/sub239_spmT.nii,SPM_files/sub239_con.nii,FS_images/sub239.png,FS_files/sub239/lh_sig.nii.gz,FS_files/sub239/rh_sig.nii.gz,1.228641333,1.239202833,1913,1269,1.170052,1.196668167,0.202388435,-0.026616167,bi-lat
sub240,SPM_images/sub240.png,SPM_files/sub240_spmT.nii,SPM_files/sub240_con.nii,FS_images/sub240.png,FS_files/sub240/lh_sig.nii.gz,FS_files/sub240/rh_sig.nii.gz,1.2369225,0.628662667,2674,427,1.659162833,0.311308333,0.724604966,1.3478545,left-lat
sub241,SPM_images/sub241.png,SPM_files/sub241_spmT.nii,SPM_files/sub241_con.nii,FS_images/sub241.png,FS_files/sub241/lh_sig.nii.gz,FS_files/sub241/rh_sig.nii.gz,1.023569333,0.6986325,1964,421,1.063209,0.308295167,0.646960168,0.754913833,left-lat
sub242,SPM_images/sub242.png,SPM_files/sub242_spmT.nii,SPM_files/sub242_con.nii,FS_images/sub242.png,FS_files/sub242/lh_sig.nii.gz,FS_files/sub242/rh_sig.nii.gz,1.520779833,1.106655,4849,2054,3.229516667,1.128158,0.404896422,2.101358667,left-lat
sub243,SPM_images/sub243.png,SPM_files/sub243_spmT.nii,SPM_files/sub243_con.nii,FS_images/sub243.png,FS_files/sub243/lh_sig.nii.gz,FS_files/sub243/rh_sig.nii.gz,0.9946555,0.723364667,1717,306,0.911572667,0.351862667,0.697478992,0.55971,left-lat
sub244,SPM_images/sub244.png,SPM_files/sub244_spmT.nii,SPM_files/sub244_con.nii,FS_images/sub244.png,FS_files/sub244/lh_sig.nii.gz,FS_files/sub244/rh_sig.nii.gz,1.405866667,1.503429167,3848,2792,2.163360333,2.246595833,0.159036145,-0.0832355,bi-lat
sub245,SPM_images/sub245.png,SPM_files/sub245_spmT.nii,SPM_files/sub245_con.nii,FS_images/sub245.png,FS_files/sub245/lh_sig.nii.gz,FS_files/sub245/rh_sig.nii.gz,0.712651833,0.212556833,1103,131,0.737943,0.045065833,0.787682334,0.692877167,left-lat
sub246,SPM_images/sub246.png,SPM_files/sub246_spmT.nii,SPM_files/sub246_con.nii,FS_images/sub246.png,FS_files/sub246/lh_sig.nii.gz,FS_files/sub246/rh_sig.nii.gz,0.720533167,0.348167833,503,151,0.762664667,0.289474,0.5382263,0.473190667,left-lat
sub247,SPM_images/sub247.png,SPM_files/sub247_spmT.nii,SPM_files/sub247_con.nii,FS_images/sub247.png,FS_files/sub247/lh_sig.nii.gz,FS_files/sub247/rh_sig.nii.gz,1.482537,0.919207167,2249,927,1.115858333,0.628534167,0.416246851,0.487324167,left-lat
sub248,SPM_images/sub248.png,SPM_files/sub248_spmT.nii,SPM_files/sub248_con.nii,FS_images/sub248.png,FS_files/sub248/lh_sig.nii.gz,FS_files/sub248/rh_sig.nii.gz,0.845313,0.501725833,1081,45,0.578565333,0.0903915,0.920071048,0.488173833,left-lat
sub249,SPM_images/sub249.png,SPM_files/sub249_spmT.nii,SPM_files/sub249_con.nii,FS_images/sub249.png,FS_files/sub249/lh_sig.nii.gz,FS_files/sub249/rh_sig.nii.gz,1.469654,0.673895167,3379,665,2.335228167,0.518338,0.671117705,1.816890167,left-lat
sub250,SPM_images/sub250.png,SPM_files/sub250_spmT.nii,SPM_files/sub250_con.nii,FS_images/sub250.png,FS_files/sub250/lh_sig.nii.gz,FS_files/sub250/rh_sig.nii.gz,-0.225386833,-0.282847,280,172,-0.016964667,-0.0103715,0.238938053,-0.006593167,bi-lat
sub251,SPM_images/sub251.png,SPM_files/sub251_spmT.nii,SPM_files/sub251_con.nii,FS_images/sub251.png,FS_files/sub251/lh_sig.nii.gz,FS_files/sub251/rh_sig.nii.gz,0.9743365,0.608529,2746,711,1.6459885,0.8314745,0.588660688,0.814514,left-lat
sub252,SPM_images/sub252.png,SPM_files/sub252_spmT.nii,SPM_files/sub252_con.nii,FS_images/sub252.png,FS_files/sub252/lh_sig.nii.gz,FS_files/sub252/rh_sig.nii.gz,1.2826385,1.196963333,1839,1218,1.090132667,0.837091167,0.203140334,0.2530415,left-lat
sub253,SPM_images/sub253.png,SPM_files/sub253_spmT.nii,SPM_files/sub253_con.nii,FS_images/sub253.png,FS_files/sub253/lh_sig.nii.gz,FS_files/sub253/rh_sig.nii.gz,1.279819667,0.484141167,2870,692,2.343093833,0.616575333,0.611454239,1.7265185,left-lat
sub254,SPM_images/sub254.png,SPM_files/sub254_spmT.nii,SPM_files/sub254_con.nii,FS_images/sub254.png,FS_files/sub254/lh_sig.nii.gz,FS_files/sub254/rh_sig.nii.gz,0.969884,0.576972333,1764,257,1.303649333,0.4964725,0.74567046,0.807176833,left-lat
sub255,SPM_images/sub255.png,SPM_files/sub255_spmT.nii,SPM_files/sub255_con.nii,FS_images/sub255.png,FS_files/sub255/lh_sig.nii.gz,FS_files/sub255/rh_sig.nii.gz,0.823528333,0.389962167,335,151,0.4173825,0.045898667,0.378600823,0.371483833,left-lat
sub256,SPM_images/sub256.png,SPM_files/sub256_spmT.nii,SPM_files/sub256_con.nii,FS_images/sub256.png,FS_files/sub256/lh_sig.nii.gz,FS_files/sub256/rh_sig.nii.gz,0.869967667,0.760954333,2892,1445,1.3097305,1.0829055,0.333640766,0.226825,left-lat
sub257,SPM_images/sub257.png,SPM_files/sub257_spmT.nii,SPM_files/sub257_con.nii,FS_images/sub257.png,FS_files/sub257/lh_sig.nii.gz,FS_files/sub257/rh_sig.nii.gz,1.371025,0.723465833,2992,1227,1.82561,0.691105,0.41834558,1.134505,left-lat
sub258,SPM_images/sub258.png,SPM_files/sub258_spmT.nii,SPM_files/sub258_con.nii,FS_images/sub258.png,FS_files/sub258/lh_sig.nii.gz,FS_files/sub258/rh_sig.nii.gz,1.762032,1.020144167,3916,2088,3.3506635,1.552288833,0.304463691,1.798374667,left-lat
sub259,SPM_images/sub259.png,SPM_files/sub259_spmT.nii,SPM_files/sub259_con.nii,FS_images/sub259.png,FS_files/sub259/lh_sig.nii.gz,FS_files/sub259/rh_sig.nii.gz,0.530558333,0.692879167,1095,1300,0.6180055,0.745154167,-0.08559499,-0.127148667,bi-lat
sub260,SPM_images/sub260.png,SPM_files/sub260_spmT.nii,SPM_files/sub260_con.nii,FS_images/sub260.png,FS_files/sub260/lh_sig.nii.gz,FS_files/sub260/rh_sig.nii.gz,0.132337167,0.2253875,0,0,-0.0446875,0.034047333,0,-0.078734833,bi-lat
sub261,SPM_images/sub261.png,SPM_files/sub261_spmT.nii,SPM_files/sub261_con.nii,FS_images/sub261.png,FS_files/sub261/lh_sig.nii.gz,FS_files/sub261/rh_sig.nii.gz,1.314466833,0.884683,3148,1167,1.918440667,0.969745167,0.459096176,0.9486955,left-lat
sub262,SPM_images/sub262.png,SPM_files/sub262_spmT.nii,SPM_files/sub262_con.nii,FS_images/sub262.png,FS_files/sub262/lh_sig.nii.gz,FS_files/sub262/rh_sig.nii.gz,1.277071833,0.789397167,1916,894,1.4334025,0.582427667,0.363701068,0.850974833,left-lat
sub263,SPM_images/sub263.png,SPM_files/sub263_spmT.nii,SPM_files/sub263_con.nii,FS_images/sub263.png,FS_files/sub263/lh_sig.nii.gz,FS_files/sub263/rh_sig.nii.gz,1.471188167,0.286616667,2940,411,1.827035667,0.308334167,0.75470009,1.5187015,left-lat
sub264,SPM_images/sub264.png,SPM_files/sub264_spmT.nii,SPM_files/sub264_con.nii,FS_images/sub264.png,FS_files/sub264/lh_sig.nii.gz,FS_files/sub264/rh_sig.nii.gz,0.917941,0.057270333,2254,236,1.306620667,0.0271325,0.810441767,1.279488167,left-lat
sub265,SPM_images/sub265.png,SPM_files/sub265_spmT.nii,SPM_files/sub265_con.nii,FS_images/sub265.png,FS_files/sub265/lh_sig.nii.gz,FS_files/sub265/rh_sig.nii.gz,1.384579,0.603730333,3076,438,2.629503167,0.478879833,0.75071144,2.150623333,left-lat
sub266,SPM_images/sub266.png,SPM_files/sub266_spmT.nii,SPM_files/sub266_con.nii,FS_images/sub266.png,FS_files/sub266/lh_sig.nii.gz,FS_files/sub266/rh_sig.nii.gz,1.355610667,0.5026425,2598,326,1.321014833,0.186520167,0.777017784,1.134494667,left-lat
sub267,SPM_images/sub267.png,SPM_files/sub267_spmT.nii,SPM_files/sub267_con.nii,FS_images/sub267.png,FS_files/sub267/lh_sig.nii.gz,FS_files/sub267/rh_sig.nii.gz,1.008850333,0.369960833,481,48,0.435771167,-0.372725667,0.81852552,0.808496833,left-lat
sub268,SPM_images/sub268.png,SPM_files/sub268_spmT.nii,SPM_files/sub268_con.nii,FS_images/sub268.png,FS_files/sub268/lh_sig.nii.gz,FS_files/sub268/rh_sig.nii.gz,0.915134333,0.486937,1331,905,0.912485,0.356451,0.190518784,0.556034,left-lat
sub269,SPM_images/sub269.png,SPM_files/sub269_spmT.nii,SPM_files/sub269_con.nii,FS_images/sub269.png,FS_files/sub269/lh_sig.nii.gz,FS_files/sub269/rh_sig.nii.gz,0.71599,0.262958667,1446,538,1.4882975,0.425627167,0.45766129,1.062670333,left-lat
sub270,SPM_images/sub270.png,SPM_files/sub270_spmT.nii,SPM_files/sub270_con.nii,FS_images/sub270.png,FS_files/sub270/lh_sig.nii.gz,FS_files/sub270/rh_sig.nii.gz,0.932892,0.281262333,1785,167,0.94514,0.186328333,0.828893443,0.758811667,left-lat
sub271,SPM_images/sub271.png,SPM_files/sub271_spmT.nii,SPM_files/sub271_con.nii,FS_images/sub271.png,FS_files/sub271/lh_sig.nii.gz,FS_files/sub271/rh_sig.nii.gz,0.905500833,0.239705833,2200,1188,1.612279167,0.364560833,0.298701299,1.247718333,left-lat
sub272,SPM_images/sub272.png,SPM_files/sub272_spmT.nii,SPM_files/sub272_con.nii,FS_images/sub272.png,FS_files/sub272/lh_sig.nii.gz,FS_files/sub272/rh_sig.nii.gz,1.111125333,0.7424265,3363,1762,1.551888,0.9729725,0.312390244,0.5789155,left-lat
sub273,SPM_images/sub273.png,SPM_files/sub273_spmT.nii,SPM_files/sub273_con.nii,FS_images/sub273.png,FS_files/sub273/lh_sig.nii.gz,FS_files/sub273/rh_sig.nii.gz,0.381181833,0.4063305,2170,1174,1.781101667,1.4532865,0.29784689,0.327815167,left-lat
sub274,SPM_images/sub274.png,SPM_files/sub274_spmT.nii,SPM_files/sub274_con.nii,FS_images/sub274.png,FS_files/sub274/lh_sig.nii.gz,FS_files/sub274/rh_sig.nii.gz,0.9498665,1.0341895,1584,484,0.813660667,0.3510865,0.531914894,0.462574167,left-lat
sub275,SPM_images/sub275.png,SPM_files/sub275_spmT.nii,SPM_files/sub275_con.nii,FS_images/sub275.png,FS_files/sub275/lh_sig.nii.gz,FS_files/sub275/rh_sig.nii.gz,0.430016333,0.003645,1263,109,1.225434,-0.090239833,0.841107872,1.315673833,left-lat
sub276,SPM_images/sub276.png,SPM_files/sub276_spmT.nii,SPM_files/sub276_con.nii,FS_images/sub276.png,FS_files/sub276/lh_sig.nii.gz,FS_files/sub276/rh_sig.nii.gz,1.463317667,0.508162,3074,699,2.374469667,0.751570333,0.629472568,1.622899333,left-lat
sub278,SPM_images/sub278.png,SPM_files/sub278_spmT.nii,SPM_files/sub278_con.nii,FS_images/sub278.png,FS_files/sub278/lh_sig.nii.gz,FS_files/sub278/rh_sig.nii.gz,1.4467405,0.661154167,2094,457,1.750763667,0.436058,0.641709134,1.314705667,left-lat
sub279,SPM_images/sub279.png,SPM_files/sub279_spmT.nii,SPM_files/sub279_con.nii,FS_images/sub279.png,FS_files/sub279/lh_sig.nii.gz,FS_files/sub279/rh_sig.nii.gz,1.100862333,1.087373167,2982,2001,2.060717667,1.3727965,0.196869356,0.687921167,left-lat
sub280,SPM_images/sub280.png,SPM_files/sub280_spmT.nii,SPM_files/sub280_con.nii,FS_images/sub280.png,FS_files/sub280/lh_sig.nii.gz,FS_files/sub280/rh_sig.nii.gz,0.697516,0.217838667,745,105,0.479944667,0.0975415,0.752941176,0.382403167,left-lat
